Unnamed: 0,episodes,chosen_conf_index,chosen_conf,chosen_conf_index_in_labels,number_of_requests,policy1,policy2,loss_q1,loss_q2,loss_w1,loss_w2,avg_response_time,cost,not_chosen_conf,not_chosen_conf_indx,not_chosen_conf_index_in_labels,not_avg_response_time,not_cost
416,417,25,<pyews.server_abstractions.Configuration object at 0x000001EBB49125C0>,33,31,1,0,0.0020199811551719,2.4069160531325906e-07,,,0.15556826917002992,0.2643778247082362,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2309999999999999,0.0026429630595372
417,418,38,<pyews.server_abstractions.Configuration object at 0x000001EBB4923580>,39,33,1,0,0.0247101336717605,5.526935638044961e-07,,,0.20706712873340563,0.3054506676452877,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.3126666666666666,0.0026429630595372
418,419,38,<pyews.server_abstractions.Configuration object at 0x000001EBB4923580>,39,37,1,0,0.0080551654100418,1.0378853403381072e-06,,,0.24417332583960275,0.3054506676452877,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.0861538461538461,0.0026429630595372
419,420,38,<pyews.server_abstractions.Configuration object at 0x000001EBB4923580>,39,33,1,0,0.004536853171885,1.7193201529153157e-06,,,0.19918834085461773,0.3054506676452877,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2391176470588235,0.0026429630595372
420,421,38,<pyews.server_abstractions.Configuration object at 0x000001EBB4923580>,39,36,1,0,0.0057019693776965,1.1811985132226257e-06,,,0.27418834085461774,0.3054506676452877,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2292222222222222,0.0026429630595372
421,422,38,<pyews.server_abstractions.Configuration object at 0x000001EBB4923580>,39,34,1,0,0.0026353579014539,1.462867885493324e-06,,,0.26255435392651305,0.3054506676452877,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2896969696969697,0.0026429630595372
422,423,38,<pyews.server_abstractions.Configuration object at 0x000001EBB4923580>,39,34,0,1,0.0032910001464188,3.8979206351541517e-07,,,0.21500533431867,0.3054506676452877,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.1772619047619048,0.0026429630595372
423,424,38,<pyews.server_abstractions.Configuration object at 0x000001EBB4923580>,39,31,1,0,0.0076295332983136,3.766185727727134e-07,,,0.16664353798723422,0.3054506676452877,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2607070707070708,0.0026429630595372
424,425,37,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,41,35,1,0,0.0109492754563689,3.1031476055432e-07,,,0.2033470710133479,0.0026429630595372,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2539393939393939,0.0026429630595372
425,426,37,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,41,33,1,0,0.0392651744186878,3.106670192210004e-07,,,0.1791883408546177,0.0026429630595372,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2367619047619047,0.0026429630595372
426,427,37,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,41,33,1,0,0.0189710799604654,3.141936986139626e-07,,,0.22272369438997122,0.0026429630595372,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.3123931623931624,0.0026429630595372
427,428,37,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,41,38,1,0,0.0193085372447967,1.983619995371555e-06,,,0.26600120635169366,0.0026429630595372,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2737254901960784,0.0026429630595372
428,429,12,<pyews.server_abstractions.Configuration object at 0x000001EBB4913280>,34,31,1,0,0.0241428259760141,3.112908188995789e-07,,,0.14019192508400832,0.1726468100868174,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2794949494949494,0.0026429630595372
429,430,12,<pyews.server_abstractions.Configuration object at 0x000001EBB4913280>,34,35,0,1,0.0345470756292343,2.1691914753319e-06,,,0.2091565948228716,0.1726468100868174,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2353333333333333,0.0026429630595372
430,431,12,<pyews.server_abstractions.Configuration object at 0x000001EBB4913280>,34,38,0,1,0.0178582649677991,2.534699206080404e-07,,,0.3056503291587113,0.1726468100868174,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2018888888888889,0.0026429630595372
431,432,28,<pyews.server_abstractions.Configuration object at 0x000001EBB4921A80>,37,27,1,0,0.0080245034769177,1.1463948794698808e-06,,,0.09795377295338312,0.308151228202052,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2431182795698925,0.0026429630595372
432,433,28,<pyews.server_abstractions.Configuration object at 0x000001EBB4921A80>,37,34,1,0,0.0068749981001019,1.963105376034946e-07,,,0.21961317745592482,0.308151228202052,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2747916666666666,0.0026429630595372
433,434,28,<pyews.server_abstractions.Configuration object at 0x000001EBB4921A80>,37,34,1,0,0.0444210916757583,2.952984914372792e-07,,,0.2233386676520033,0.308151228202052,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2897222222222222,0.0026429630595372
434,435,28,<pyews.server_abstractions.Configuration object at 0x000001EBB4921A80>,37,29,1,0,0.0135443722829222,1.9363395153959573e-07,,,0.1336327852990621,0.308151228202052,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2163541666666666,0.0026429630595372
435,436,28,<pyews.server_abstractions.Configuration object at 0x000001EBB4921A80>,37,29,1,0,0.0123866852372884,9.766891650997422e-08,,,0.20823048644848743,0.308151228202052,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2375268817204301,0.0026429630595372
436,437,28,<pyews.server_abstractions.Configuration object at 0x000001EBB4921A80>,37,35,1,0,0.0140982251614332,4.543595650829957e-07,,,0.27915659482287164,0.308151228202052,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2062365591397849,0.0026429630595372
437,438,28,<pyews.server_abstractions.Configuration object at 0x000001EBB4921A80>,37,35,1,0,0.0029812299180775,1.6700568039595964e-07,,,0.26106135672763364,0.308151228202052,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2832407407407407,0.0026429630595372
438,439,38,<pyews.server_abstractions.Configuration object at 0x000001EBB4923580>,39,36,1,0,0.0044287890195846,4.080995950062061e-07,,,0.2465031556694325,0.3054506676452877,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.172,0.0026429630595372
439,440,38,<pyews.server_abstractions.Configuration object at 0x000001EBB4923580>,39,33,1,0,0.00524169113487,1.1759850337966783e-07,,,0.16252167418795102,0.3054506676452877,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2907407407407407,0.0026429630595372
440,441,38,<pyews.server_abstractions.Configuration object at 0x000001EBB4923580>,39,32,1,0,0.006003706716001,1.418118699803017e-06,,,0.20384111863239543,0.3054506676452877,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.3078095238095238,0.0026429630595372
441,442,38,<pyews.server_abstractions.Configuration object at 0x000001EBB4923580>,39,37,1,0,0.0096342088654637,3.196303737240669e-07,,,0.28552467719095403,0.3054506676452877,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2600952380952381,0.0026429630595372
442,443,38,<pyews.server_abstractions.Configuration object at 0x000001EBB4923580>,39,27,1,0,0.0052154175937175,2.0108846001676284e-06,,,0.10585500752128432,0.3054506676452877,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2331111111111111,0.0026429630595372
443,444,38,<pyews.server_abstractions.Configuration object at 0x000001EBB4923580>,39,30,1,0,0.0059939357452094,1.0114146675732628e-07,,,0.1394105630768399,0.3054506676452877,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2590625,0.0026429630595372
444,445,37,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,41,32,1,0,0.0506007522344589,1.182654614240164e-07,,,0.15290361863239552,0.0026429630595372,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2524509803921568,0.0026429630595372
445,446,10,<pyews.server_abstractions.Configuration object at 0x000001EBB48C8520>,8,32,1,0,0.0383777916431427,2.626165951369331e-07,,,0.18769528529906213,0.2691259569858366,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.1632183908045977,0.0026429630595372
446,447,10,<pyews.server_abstractions.Configuration object at 0x000001EBB48C8520>,8,29,1,0,0.0223913677036762,8.067533485700552e-08,,,0.10662129104618862,0.2691259569858366,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.181111111111111,0.0026429630595372
447,448,10,<pyews.server_abstractions.Configuration object at 0x000001EBB48C8520>,8,31,1,0,0.0094828158617019,2.2389450293758276e-08,,,0.1794392369119653,0.2691259569858366,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.1950574712643678,0.0026429630595372
448,449,10,<pyews.server_abstractions.Configuration object at 0x000001EBB48C8520>,8,35,1,0,0.0052053746767342,2.155038032469747e-07,,,0.24410897577525262,0.2691259569858366,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2793137254901961,0.0026429630595372
449,450,10,<pyews.server_abstractions.Configuration object at 0x000001EBB48C8520>,8,35,1,0,0.0136857144534587,8.791338359515066e-07,,,0.22687088053715734,0.2691259569858366,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2595959595959596,0.0026429630595372
450,451,10,<pyews.server_abstractions.Configuration object at 0x000001EBB48C8520>,8,31,1,0,0.01296594645828,7.898734679656627e-07,,,0.19481558099798682,0.2691259569858366,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.1694047619047619,0.0026429630595372
451,452,25,<pyews.server_abstractions.Configuration object at 0x000001EBB49125C0>,33,26,1,0,0.0113313030451536,5.076964271211182e-07,,,0.05953022119649803,0.2643778247082362,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2178888888888889,0.0026429630595372
452,453,25,<pyews.server_abstractions.Configuration object at 0x000001EBB49125C0>,33,36,1,0,0.0196373388171196,1.246960579237566e-07,,,0.24381797048424733,0.2643778247082362,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2241935483870967,0.0026429630595372
453,454,25,<pyews.server_abstractions.Configuration object at 0x000001EBB49125C0>,33,33,1,0,0.0051279980689287,1.6804985136786854e-07,,,0.22888531055158742,0.2643778247082362,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2686274509803921,0.0026429630595372
454,455,25,<pyews.server_abstractions.Configuration object at 0x000001EBB49125C0>,33,32,1,0,0.0080535067245364,2.121930720022647e-07,,,0.16925778529906213,0.2643778247082362,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2669696969696969,0.0026429630595372
455,456,25,<pyews.server_abstractions.Configuration object at 0x000001EBB49125C0>,33,30,1,0,0.0101759517565369,1.0650482096252745e-07,,,0.1572994519657288,0.2643778247082362,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2565656565656565,0.0026429630595372
456,457,38,<pyews.server_abstractions.Configuration object at 0x000001EBB4923580>,39,27,1,0,0.0070887319743633,2.860148526906414e-07,,,0.07511426678054361,0.3054506676452877,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2856190476190476,0.0026429630595372
457,458,38,<pyews.server_abstractions.Configuration object at 0x000001EBB4923580>,39,33,1,0,0.0093764262273907,1.3372536500355636e-07,,,0.21686510853138533,0.3054506676452877,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.1685555555555555,0.0026429630595372
458,459,38,<pyews.server_abstractions.Configuration object at 0x000001EBB4923580>,39,34,1,0,0.0130844432860612,1.326214658092795e-07,,,0.23794651078925813,0.3054506676452877,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2108888888888888,0.0026429630595372
459,460,30,<pyews.server_abstractions.Configuration object at 0x000001EBB4934280>,40,34,1,0,0.0245385095477104,1.9845914778215961e-07,,,0.24824062843631703,0.1854343365664084,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2182795698924731,0.0026429630595372
460,461,30,<pyews.server_abstractions.Configuration object at 0x000001EBB4934280>,40,34,1,0,0.0072898007929325,1.0597365474040998e-07,,,0.23833866765200332,0.1854343365664084,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2704597701149425,0.0026429630595372
461,462,30,<pyews.server_abstractions.Configuration object at 0x000001EBB4934280>,40,30,1,0,0.0092980740591883,8.312233745755293e-08,,,0.19352167418795102,0.1854343365664084,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2385416666666666,0.0026429630595372
462,463,30,<pyews.server_abstractions.Configuration object at 0x000001EBB4934280>,40,35,1,0,0.0034338808618485,8.066191412581247e-07,,,0.27620421387049066,0.1854343365664084,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.284,0.0026429630595372
463,464,10,<pyews.server_abstractions.Configuration object at 0x000001EBB48C8520>,8,35,1,0,0.0054109981283545,6.504362204395875e-07,,,0.25210897577525265,0.2691259569858366,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.268989898989899,0.0026429630595372
464,465,10,<pyews.server_abstractions.Configuration object at 0x000001EBB48C8520>,8,32,1,0,0.0031341756694018,5.9131810559165394e-08,,,0.16988278529906212,0.2691259569858366,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2226041666666666,0.0026429630595372
465,466,10,<pyews.server_abstractions.Configuration object at 0x000001EBB48C8520>,8,34,0,1,0.0068225637078285,3.233832330806763e-07,,,0.21000533431867,0.2691259569858366,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.3343809523809525,0.0026429630595372
466,467,10,<pyews.server_abstractions.Configuration object at 0x000001EBB48C8520>,8,36,1,0,0.0073887482285499,2.6965892629959853e-07,,,0.27224389641017316,0.2691259569858366,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.1727777777777777,0.0026429630595372
467,468,10,<pyews.server_abstractions.Configuration object at 0x000001EBB48C8520>,8,32,1,0,0.0071590398438274,1.0320039933731097e-07,,,0.21446611863239542,0.2691259569858366,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2239583333333333,0.0026429630595372
468,469,10,<pyews.server_abstractions.Configuration object at 0x000001EBB48C8520>,8,34,1,0,0.0025079678744077,1.7203464608428479e-07,,,0.2451033735343562,0.2691259569858366,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2935135135135135,0.0026429630595372
469,470,25,<pyews.server_abstractions.Configuration object at 0x000001EBB49125C0>,33,28,1,0,0.0005252746050246,1.620498863985631e-07,,,0.08601373768001452,0.2643778247082362,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2906481481481481,0.0026429630595372
470,471,25,<pyews.server_abstractions.Configuration object at 0x000001EBB49125C0>,33,32,1,0,0.0022636281792074,7.57969615960974e-08,,,0.16738278529906211,0.2643778247082362,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2616190476190476,0.0026429630595372
471,472,25,<pyews.server_abstractions.Configuration object at 0x000001EBB49125C0>,33,39,1,0,0.0017705615609884,5.5878860649727364e-08,,,0.35320543487171185,0.2643778247082362,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.1394252873563218,0.0026429630595372
472,473,25,<pyews.server_abstractions.Configuration object at 0x000001EBB49125C0>,33,34,1,0,0.0026322314515709,1.4173274109907652e-07,,,0.22304455000494453,0.2643778247082362,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2714141414141415,0.0026429630595372
473,474,28,<pyews.server_abstractions.Configuration object at 0x000001EBB4921A80>,37,30,1,0,0.0055530620738863,1.269580707230489e-07,,,0.16318834085461761,0.308151228202052,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.3174747474747474,0.0026429630595372
474,475,28,<pyews.server_abstractions.Configuration object at 0x000001EBB4921A80>,37,27,1,0,0.0020873872563242,1.0969181829523222e-07,,,0.10795377295338313,0.308151228202052,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.3418803418803418,0.0026429630595372
475,476,28,<pyews.server_abstractions.Configuration object at 0x000001EBB4921A80>,37,31,1,0,0.0045021316036581,1.0317153709138439e-07,,,0.23062203261089012,0.308151228202052,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2515686274509803,0.0026429630595372
476,477,37,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,41,34,1,0,0.0016600301023572,2.052520216011544e-07,,,0.2080445500049444,0.0026429630595372,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.3125225225225225,0.0026429630595372
477,478,37,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,41,32,1,0,0.0016319657443091,1.7678623862593668e-06,,,0.14967445196572882,0.0026429630595372,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2609375,0.0026429630595372
478,479,28,<pyews.server_abstractions.Configuration object at 0x000001EBB4921A80>,37,33,1,0,0.0010948083363473,2.651051431712404e-07,,,0.21676409843037522,0.308151228202052,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2930555555555556,0.0026429630595372
479,480,10,<pyews.server_abstractions.Configuration object at 0x000001EBB48C8520>,8,33,1,0,0.010703632608056,1.122394110097957e-06,,,0.22292571459199131,0.2691259569858366,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.3045098039215686,0.0026429630595372
480,481,10,<pyews.server_abstractions.Configuration object at 0x000001EBB48C8520>,8,33,1,0,0.0040417434647679,7.03652176525793e-07,,,0.18848127014754693,0.2691259569858366,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.1837931034482758,0.0026429630595372
481,482,10,<pyews.server_abstractions.Configuration object at 0x000001EBB48C8520>,8,35,1,0,0.00343475677073,3.150008751617861e-07,,,0.27515659482287164,0.2691259569858366,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.3294594594594594,0.0026429630595372
482,483,10,<pyews.server_abstractions.Configuration object at 0x000001EBB48C8520>,8,34,0,1,0.0038004950620234,4.577483423418016e-07,,,0.23647592255396413,0.2691259569858366,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2565656565656565,0.0026429630595372
483,484,10,<pyews.server_abstractions.Configuration object at 0x000001EBB48C8520>,8,35,1,0,0.0011577962432056,2.9786031063849805e-07,,,0.22315659482287173,0.2691259569858366,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2626470588235294,0.0026429630595372
484,485,10,<pyews.server_abstractions.Configuration object at 0x000001EBB48C8520>,8,32,1,0,0.001168550690636,6.157541747597861e-07,,,0.16904945196572882,0.2691259569858366,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.1847619047619047,0.0026429630595372
485,486,10,<pyews.server_abstractions.Configuration object at 0x000001EBB48C8520>,8,37,1,0,0.0006589784752577,1.0043079612387373e-07,,,0.26786701953329634,0.2691259569858366,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2963809523809524,0.0026429630595372
486,487,25,<pyews.server_abstractions.Configuration object at 0x000001EBB49125C0>,33,38,1,0,0.0013509799027815,3.128683943032229e-07,,,0.30907138179029015,0.2643778247082362,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2951515151515151,0.0026429630595372
487,488,25,<pyews.server_abstractions.Configuration object at 0x000001EBB49125C0>,33,33,1,0,0.0009633158915676,3.911705448444991e-07,,,0.21110753277380964,0.2643778247082362,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2733333333333333,0.0026429630595372
488,489,25,<pyews.server_abstractions.Configuration object at 0x000001EBB49125C0>,33,36,1,0,0.0032151583582162,5.166640448805992e-07,,,0.2424290815953585,0.2643778247082362,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.3308823529411764,0.0026429630595372
489,490,25,<pyews.server_abstractions.Configuration object at 0x000001EBB49125C0>,33,31,1,0,0.0020605833269655,1.9584925325943916e-07,,,0.23922418314852453,0.2643778247082362,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2467741935483871,0.0026429630595372
490,491,25,<pyews.server_abstractions.Configuration object at 0x000001EBB49125C0>,33,36,1,0,0.0010973578318953,2.3813556992990925e-07,,,0.27279945196572886,0.2643778247082362,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2467708333333333,0.0026429630595372
491,492,25,<pyews.server_abstractions.Configuration object at 0x000001EBB49125C0>,33,29,1,0,0.0015227508265525,3.133250174869318e-07,,,0.16960979679331503,0.2643778247082362,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2813725490196078,0.0026429630595372
492,493,37,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,41,31,1,0,0.0037431097589433,6.420556815101008e-07,,,0.1350306347614277,0.0026429630595372,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.3588571428571428,0.0026429630595372
493,494,37,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,41,34,1,0,0.0016598467482253,3.769293925870443e-07,,,0.16108376569121902,0.0026429630595372,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2187499999999999,0.0026429630595372
494,495,37,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,41,31,1,0,0.0011623837053775,3.977394271714729e-07,,,0.2039553659442234,0.0026429630595372,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.1904301075268817,0.0026429630595372
495,496,37,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,41,38,1,0,0.0016092472942546,3.455496084825427e-07,,,0.2319661186323955,0.0026429630595372,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2274747474747475,0.0026429630595372
496,497,37,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,41,39,1,0,0.0010513365268707,1.2378137626001262e-07,,,0.29252167418795094,0.0026429630595372,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2953703703703704,0.0026429630595372
497,498,37,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,41,34,1,0,0.0026679281145334,9.671562395396904e-08,,,0.208240628436317,0.0026429630595372,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2785714285714286,0.0026429630595372
498,499,37,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,41,34,1,0,0.001446523470804,7.358846687566256e-08,,,0.20333866765200334,0.0026429630595372,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2885294117647058,0.0026429630595372
499,500,38,<pyews.server_abstractions.Configuration object at 0x000001EBB4923580>,39,32,1,0,0.0022850544191896,2.238833076262381e-06,,,0.17363278529906212,0.3054506676452877,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2883333333333333,0.0026429630595372
500,501,38,<pyews.server_abstractions.Configuration object at 0x000001EBB4923580>,39,29,1,0,0.003540267702192,1.728433716152722e-07,,,0.10915002667837251,0.3054506676452877,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2161458333333333,0.0026429630595372
501,502,38,<pyews.server_abstractions.Configuration object at 0x000001EBB4923580>,39,35,1,0,0.0032734372653067,1.121907416745671e-06,,,0.2321089757752526,0.3054506676452877,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2295402298850574,0.0026429630595372
502,503,28,<pyews.server_abstractions.Configuration object at 0x000001EBB4921A80>,37,28,1,0,0.0013212482444941,1.2760162348968154e-07,,,0.18137088053715733,0.308151228202052,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2367676767676768,0.0026429630595372
503,504,28,<pyews.server_abstractions.Configuration object at 0x000001EBB4921A80>,37,33,1,0,0.002238321583718,1.614248787973338e-07,,,0.21353177519805203,0.308151228202052,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2094623655913978,0.0026429630595372
504,505,28,<pyews.server_abstractions.Configuration object at 0x000001EBB4921A80>,37,35,1,0,0.002464102813974,9.890455032746105e-08,,,0.2685851662514431,0.308151228202052,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.223125,0.0026429630595372
505,506,28,<pyews.server_abstractions.Configuration object at 0x000001EBB4921A80>,37,33,1,0,0.002468298189342,1.7096381554893014e-07,,,0.2064610681273449,0.308151228202052,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2898095238095238,0.0026429630595372
506,507,28,<pyews.server_abstractions.Configuration object at 0x000001EBB4921A80>,37,34,1,0,0.0020628569182008,1.369770075143606e-07,,,0.2207896480441601,0.308151228202052,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2688541666666666,0.0026429630595372
507,508,28,<pyews.server_abstractions.Configuration object at 0x000001EBB4921A80>,37,30,1,0,0.0011435160413384,2.099696558843789e-07,,,0.11507722974350651,0.308151228202052,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2018888888888889,0.0026429630595372
508,509,28,<pyews.server_abstractions.Configuration object at 0x000001EBB4921A80>,37,33,1,0,0.002526490483433,4.5758224587189044e-07,,,0.20737015903643594,0.308151228202052,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2957843137254901,0.0026429630595372
509,510,12,<pyews.server_abstractions.Configuration object at 0x000001EBB4913280>,34,35,1,0,0.0204631313681602,4.292096207336727e-07,,,0.23991849958477632,0.1726468100868174,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2923529411764706,0.0026429630595372
510,511,12,<pyews.server_abstractions.Configuration object at 0x000001EBB4913280>,34,34,1,0,0.0053311167284846,3.46136943107922e-07,,,0.20539749118141512,0.1726468100868174,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2208602150537634,0.0026429630595372
511,512,25,<pyews.server_abstractions.Configuration object at 0x000001EBB49125C0>,33,36,1,0,0.0023532886989414,2.273068417935065e-07,,,0.26316982233609915,0.2643778247082362,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.3186111111111112,0.0026429630595372
512,513,25,<pyews.server_abstractions.Configuration object at 0x000001EBB49125C0>,33,31,1,0,0.0012364370049908,2.178175918743364e-06,,,0.18879407562164272,0.2643778247082362,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.3112745098039215,0.0026429630595372
513,514,25,<pyews.server_abstractions.Configuration object at 0x000001EBB49125C0>,33,33,0,1,0.0028969934210181,1.7740918565323227e-06,,,0.22686510853138533,0.2643778247082362,<pyews.server_abstractions.Configuration object at 0x000001EBB49350C0>,37,41,0.2683809523809524,0.0026429630595372
